Āfrika	Afrika
Frīdrihs Hajeks	Friedrich von Hayek
Montevideo	Montevideo
Johans Sebastians Bahs	Johann Sebastian Bach
Antonio Vivaldi	Antonio Vivaldi
Toljati	Toljatti
Pitsburga	Pittsburgh
Opera	Opera
Filadelfija	Philadelphia
Kolkata	Calcutta
Toljati @@@u0026Lada"	HK Lada Toljatti
Opel Astra	Opel Astra
Čennai	Chennai
Deli	Delhi
Daka	Dhaka
Bengalūru	Bangalore
Rietumbengāle	Västbengalen
Zirnekļi	Spindlar
Zirnekļveidīgie	Spindeldjur
Helicerāti	Palpkäkar
Posmkāji	Leddjur
Haidarābādu	Hyderabad
Islāmābāda	Islamabad
Tripura	Tripura
Auglis	Frukt
Kategorija:Portu	Kategori:Porto
Nauda	Pengar
Virdžīnija	Virginia
Rietumvirdžīnija	West Virginia
Materhorns	Matterhorn
Dungeons & Dragons	Dungeons & Dragons
Dārzeņpipars	Spanskpeppar
Hūrons	Huronsjön
Ņujorka (štats)	New York (delstat)
Cērijs	Cerium
Prazeodīms	Praseodym
Rodailenda	Rhode Island
Neodīms	Neodym
Kukaiņi	Insekter
Mērilenda	Maryland
Delavēra	Delaware
Vladimirs Ļeņins	Vladimir Lenin
Eiropijs	Europium
Ohaio (štats)	Ohio
Vergilijs	Vergilius
Nikolo Makjavelli	Niccolò Machiavelli
Pensilvānija	Pennsylvania
Frančesko Petrarka	Francesco Petrarca
Džovanni Bokačo	Giovanni Boccaccio
Luidži Pirandello	Luigi Pirandello
Iterzene	Uetersen
Oktaviāns	Augustus
Microsoft Windows	Microsoft Windows
Tibērijs	Tiberius
Ņūdžersija	New Jersey
Kaligula	Caligula
Gibraltārs	Gibraltar
Klaudijs	Claudius
Somu valoda	Finska
Nērons	Nero
Indiāna	Indiana
Otons	Otho
Vitēlijs	Vitellius
Nokia	Nokia
Vespasiāns	Vespasianus
Automašīna	Bil
Tits	Titus (romersk kejsare)
Turīnas @@@u0026Juventus"	Juventus FC
Domiciāns	Domitianus
Nerva	Nerva
Trajāns	Trajanus
Rodžers Federers	Roger Federer
Adriāns	Hadrianus
Džordžija	Georgia
Antonijs Pijs	Antoninus Pius
Marks Aurēlijs	Marcus Aurelius
KDE	KDE
Komods	Commodus
Zagreba	Zagreb
Rādžastāna	Rajasthan
Kampānija	Kampanien
Teksasa	Texas
Septimijs Severs	Septimius Severus
Molize	Molise
Tamilnāda	Tamil Nadu
Karakalla	Caracalla
Apūlija	Apulien
Dženova	Genua
Bruno Mars	Bruno Mars
Pinatubo	Pinatubo
Bazilikata	Basilicata
Ziemeļkarolīna	North Carolina
Lauka hokejs	Landhockey
Dienvidkarolīna	South Carolina
Dženovas @@@u0026Sampdoria"	UC Sampdoria
Kalabrija	Kalabrien
Sicīlija	Sicilien
Manila	Manila
Sardīnija	Sardinien
Ferdinands Markoss	Ferdinand Marcos
Sebu	Cebu City
Luāra (upe)	Loire
Moriss Kornēlijs Ešers	M.C. Escher
Sēna	Seine
Krona slimība	Crohns sjukdom
Davao	Davao
Kesonsitija	Quezon City
Lemāna	Le Mans
Bordo	Bordeaux
Korasona Akino	Corazon Aquino
Sistēmiskā sarkanā vilkēde	Systemisk lupus erythematosus
Buenosairesa	Buenos Aires
Urķis	Hackare
Mehiko	Mexico City
Tokija	Tokyo prefektur
Lapasa	La Paz
Barselona	Barcelona
Ananass	Ananas
Misisipi (štats)	Mississippi
Fernāns Magelāns	Ferdinand Magellan
Misisipi (upe)	Mississippifloden
Utarpradēša	Uttar Pradesh
Utarakhanda	Uttarakhand
Mizorāma	Mizoram
Sikima	Sikkim
Patagonija	Patagonien
Tenesī	Tennessee
Rihards Vāgners	Richard Wagner
Roberts Luiss Stīvensons	Robert Louis Stevenson
Nāgpura	Nagpur
Dženisa Džoplina	Janis Joplin
Abidžana	Abidjan
Abū Dabī	Abu Dhabi
Astana	Astana
Ņūmeksika	New Mexico
Ramzess Lielais	Ramses II
Atēnas	Aten
Minesota	Minnesota
Bagdāde	Bagdad
Karakasa	Caracas
Universālais koordinētais laiks	Koordinerad universell tid
Viskonsina	Wisconsin
Pune	Pune
Cicerons	Cicero
AC Milan	AC Milan
Sindija Lopere	Cyndi Lauper
Aiova	Iowa
Nebraska	Nebraska
Gvatemala (pilsēta)	Guatemala City
Kanzasa	Kansas
Havana	Havanna
Tabaka	Tobak
Hindi	Hindi
Marathu valoda	Marathi
Internet Explorer	Internet Explorer
Cigarete	Cigarett
Ganēša	Ganesha
Misūri (štats)	Missouri
Georgs Simons Oms	Georg Ohm
Luiziāna	Louisiana
Nāgālenda	Nagaland
Kentuki	Kentucky
Alfa Romeo 159	Alfa Romeo 159
Ārkanzasa	Arkansas
Nīls Ārmstrongs	Neil Armstrong
Urdu	Urdu
Čārlzs Lindbergs	Charles Lindbergh
Sīgfrids Ēdstrems	Sigfrid Edström
Edīte Piafa	Édith Piaf
Osijeka	Osijek
Elba	Elbe
Rijeka	Rijeka
Emsa	Ems (flod)
Oklahoma	Oklahoma
Vēzere	Weser
Johans Bleiks	Yohan Blake
Džastins Getlins	Justin Gatlin
Donava	Donau
Kirani Džeimss	Kirani James
Deivids Rudiša	David Lekuta Rudisha
Splita	Split
Rūra (upe)	Ruhr (flod)
Žaks Brels	Jacques Brel
Mozele	Mosel
Maina	Main
Mohameds Farahs	Mo Farah
Nekāra	Neckar
Ezekiels Kemboi	Ezekiel Kemboi
Zāle (upe)	Saale
Hāfele	Havel
Šprē	Spree
Elde	Elde
Felikss Sančess	Felix Sánchez
Ziemeļjūra	Nordsjön
Skageraks	Skagerrak
Maskavas apgabals	Moskva oblast
Nesta Kārters	Nesta Carter
Ķīle	Kiel
Šverīne	Schwerin
Potsdama	Potsdam
Hannovere	Hannover
Diseldorfa	Düsseldorf
Mainca	Mainz
Vīsbādene	Wiesbaden
Dubrovnika	Dubrovnik
Zārbrikene	Saarbrücken
Minhene	München
Samaras apgabals	Samara oblast
Erfurte	Erfurt
Drēzdene	Dresden
Magdeburga	Magdeburg
Volejbols	Volleyboll
Insbruka	Innsbruck
Brēgenca	Bregenz
Vīne	Wien
Reno Lavilenī	Renaud Lavillenie
Madonna (mūziķe)	Madonna (artist)
Kopenhāgena	Köpenhamn
Kaļiņingradas apgabals	Kaliningrad oblast
Stokholma	Stockholm
Tomašs Majevskis	Tomasz Majewski
Helsinki	Helsingfors
Dāvids Štorls	David Storl
Murmanskas apgabals	Murmansk oblast
Rīze Hofa	Reese Hoffa
Dublina	Dublin
Elagabals	Heliogabalus
Murmanska	Murmansk
Reikjavīka	Reykjavik
Roberts Hartings	Robert Harting
Kakaši Hatake	Kakashi Hatake
Ella Ficdžeralda	Ella Fitzgerald
Tallina	Tallinn
Rīga	Riga
Zanzibāra	Zanzibar
Gerds Kanters	Gerd Kanter
Lūiss Ārmstrongs	Louis Armstrong
Bratislava	Bratislava
Budapešta	Budapest
Primožs Kozmuss	Primož Kozmus
Kodži Murofuši	Koji Murofushi
Šarls Aznavūrs	Charles Aznavour
Kešorns Volkots	Keshorn Walcott
Eštons Ītons	Ashton Eaton
Gdaņska	Gdańsk
Trejs Hārdijs	Trey Hardee
Frankfurte pie Mainas	Frankfurt am Main
Vroclava	Wrocław
Kočina	Kochi, Kerala
Lantāns	Lantan
Prometijs	Prometium
Astronomiskā vienība	Astronomisk enhet
Samārijs	Samarium
Bagio	Baguio City
Ačeha	Aceh
Kaļiņingrada	Kaliningrad
Decijs	Decius
Gadolīnijs	Gadolinium
Death Note	Death Note
Zinedins Zidāns	Zinedine Zidane
Terbijs	Terbium
Katoļticība	Katolicism
Luksemburga (pilsēta)	Luxemburg (stad)
Disprozijs	Dysprosium
Vaduca	Vaduz
Bībele	Bibeln
Holmijs	Holmium
Sanmarīno (pilsēta)	San Marino (stad)
Erbijs	Erbium
Pnompeņa	Phnom Penh
Arhangeļska	Archangelsk
Tūlijs	Tulium
Hošimina	Ho Chi Minh-staden
Iterbijs	Ytterbium
Lutēcijs	Lutetium
Hanoja	Hanoi
Patiesā Jēzus baznīca	The True Jesus Church
Angļu valoda	Engelska
Bangkoka	Bangkok
Volina (pilsēta)	Wolin (stad)
Andora la Velja	Andorra la Vella
Kualalumpūra	Kuala Lumpur
Taibei	Taipei
Amerīcijs	Americium
Odesa	Odessa
Arhangeļskas apgabals	Archangelsk oblast
Kirijs	Curium
Donhoja	Dong Hoi
Konsepsjona	Concepción, Chile
Berklijs	Berkelium
Bergamo @@@u0026Atalanta"	Atalanta BC
Kalifornijs	Californium
Diplomātija	Diplomati
Boloņa	Bologna
Einšteinijs	Einsteinium
Bologna F.C. 1909	Bologna FC 1909
Petrozavodska	Petrozavodsk
Fermijs	Fermium
Kaljāri	Cagliari
Mendelevijs	Mendelevium
Kijeva	Kiev
Cagliari Calcio	Cagliari Calcio
Nobēlijs	Nobelium
Katānija	Catania
Ontārio	Ontario
Lourensijs	Lawrencium
Igo Loriss	Hugo Lloris
Olivjē Žirū	Olivier Giroud
Karīms Benzemā	Karim Benzema
Florāns Maluda	Florent Malouda
Karēlijas Republika	Karelska republiken
Patriss Evra	Patrice Evra
Franks Riberī	Franck Ribéry
Samīrs Nasrī	Samir Nasri
Gaels Klišī	Gaël Clichy
Otava	Ottawa
Anja Pēšone	Anja Pärson
Ēriks Abidāls	Éric Abidal
Džibrils Sisē	Djibril Cissé
Viljams Galā	William Gallas
Bakarijs Saņa	Bacary Sagna
Nikolā Anelka	Nicolas Anelka
Abu Diabī	Abou Diaby
Benjamins Raihs	Benjamin Raich
Jupitera pavadoņi	Jupiters naturliga satelliter
Džūba	Juba
Manitoba	Manitoba
Alberto Tomba	Alberto Tomba
Alberta	Alberta
Jaunskotija	Nova Scotia
Erevāna	Jerevan
Hermanis Maiers	Hermann Maier
Vologda	Vologda
Koņskovola	Końskowola
Dāresalāma	Dar es-Salaam
Hartūma	Khartoum
Ņūbransvika	New Brunswick
Formula 1	Formel 1
Saturna pavadoņi	Saturnus naturliga satelliter
Britu Kolumbija	British Columbia
Prinča Edvarda Sala (Kanāda)	Prince Edward Island
2000. gads	2000
2003. gads	2003
2002. gads	2002
2001. gads	2001
Saskačevana	Saskatchewan
2012. gads	2012
2011. gads	2011
2010. gads	2010
2009. gads	2009
Oglekļa dioksīds	Koldioxid
2013. gads	2013
2014. gads	2014
2015. gads	2015
Ņūfaundlenda un Labradora	Newfoundland och Labrador
2008. gads	2008
JavaScript	Javascript
Ziemeļrietumu Teritorijas	Northwest Territories
Jukona (teritorija)	Yukon
2004. gads	2004
Vologdas apgabals	Vologda oblast
2005. gads	2005
2006. gads	2006
Nunavuta	Nunavut
2007. gads	2007
Oglekļa monoksīds	Kolmonoxid
Verona	Verona
Ikaluita	Iqaluit
1900. gads	1900
1901. gads	1901
Fransuā Miterāns	François Mitterrand
Tits Līvijs	Titus Livius
Džuzepe Farina	Nino Farina
Šarls de Golls	Charles de Gaulle
1902. gads	1902
Florence	Florens
1903. gads	1903
1904. gads	1904
1905. gads	1905
1907. gads	1907
1906. gads	1906
ACF Fiorentina	ACF Fiorentina
HTML5	HTML5
Seneka Jaunākais	Seneca den yngre
1908. gads	1908
1909. gads	1909
1992. gads	1992
Jelounaifa	Yellowknife
1991. gads	1991
JSON	JSON
1990. gads	1990
1993. gads	1993
Esene	Essen
1994. gads	1994
1995. gads	1995
Huans Manuels Fanhio	Juan Manuel Fangio
1996. gads	1996
Deivids Linčs	David Lynch
Marsels Hiršers	Marcel Hirscher
Komi	Komi (delrepublik)
Genoa C.F.C.	Genoa CFC
1910. gads	1910
1911. gads	1911
1912. gads	1912
Leipciga	Leipzig
1913. gads	1913
Sentdžonsa (Kanāda)	St. John's, Newfoundland och Labrador
1914. gads	1914
1915. gads	1915
Alberto Askari	Alberto Ascari
1916. gads	1916
1997. gads	1997
1998. gads	1998
Nirnberga	Nürnberg
1999. gads	1999
1917. gads	1917
1918. gads	1918
Pārtika	Mat
Edmontona	Edmonton
Hjētils Andrē Omots	Kjetil André Aamodt
Dīsburga	Duisburg
Čūskas	Ormar
Bohuma	Bochum
Maiks Hotorns	Mike Hawthorn
Žaks Širaks	Jacques Chirac
Vupertāle	Wuppertal
Gaismas ātrums	Ljusets hastighet
Bīlefelde	Bielefeld
XML	XML
Manheima	Mannheim
Orālais sekss	Oralsex
Ridžaina	Regina, Saskatchewan
Valerī Žiskārs d'Estēns	Valéry Giscard d’Estaing
Džeks Brebems	Jack Brabham
Neitrīno	Neutrino
Bode Millers	Bode Miller
Viktorija (Kanāda)	Victoria, British Columbia
Vinipega	Winnipeg
Neptūna pavadoņi	Neptunus naturliga satelliter
Helifeksa	Halifax, Nova Scotia
Siktivkara	Syktyvkar
Čerepoveca	Tjerepovets
Kvebeka (pilsēta)	Québec (stad)
1. janvāris	1 januari
2. janvāris	2 januari
Urāna pavadoņi	Uranus naturliga satelliter
1920. gads	1920
3. janvāris	3 januari
1919. gads	1919
Tacits	Publius Cornelius Tacitus
1921. gads	1921
Ņencu autonomais apvidus	Nentsien
1922. gads	1922
Lunda	Lund
4. janvāris	4 januari
1923. gads	1923
Biobio reģions	Región del Biobío
Lenss Ārmstrongs	Lance Armstrong
1924. gads	1924
Narjanmara	Narjan-Mar
Asteroīdu josla	Asteroidbältet
Krievijas PFSR	Ryska SFSR
Žoržs Pompidū	Georges Pompidou
Ļeņingradas apgabals	Leningrad oblast
JPEG	JPEG
Pundurplanēta	Dvärgplanet
Kick-Ass: Jaunie supervaroņi	Kick-Ass (film)
5. janvāris	5 januari
Arika	Arica
Malme	Malmö
Pleskava	Pskov
Pleskavas apgabals	Pskov oblast
Sizraņa	Syzran
6. janvāris	6 januari
Krusttēva Toma būda	Onkel Toms stuga
Elektrons	Elektron
7. janvāris	7 januari
8. janvāris	8 januari
Veļikijnovgoroda	Novgorod
9. janvāris	9 januari
Novgorodas apgabals	Novgorod oblast
10. janvāris	10 januari
Ņižņijnovgorodas apgabals	Nizjnij Novgorod oblast
11. janvāris	11 januari
12. janvāris	12 januari
Kolumbija (upe)	Columbiafloden
Bazs Oldrins	Buzz Aldrin
Scīpions Afrikānis	Scipio Africanus
13. janvāris	13 januari
Birmingema	Birmingham
14. janvāris	14 januari
15. janvāris	15 januari
16. janvāris	16 januari
Toms Henkss	Tom Hanks
17. janvāris	17 januari
18. janvāris	18 januari
19. janvāris	19 januari
20. janvāris	20 januari
Rūpnieciskā revolūcija	Industriella revolutionen
Benzols	Bensen
21. janvāris	21 januari
22. janvāris	22 januari
23. janvāris	23 januari
Romas impērija	Romerska kejsardömet
24. janvāris	24 januari
25. janvāris	25 januari
Minska	Minsk
26. janvāris	26 januari
Microsoft	Microsoft
27. janvāris	27 januari
28. janvāris	28 januari
29. janvāris	29 januari
30. janvāris	30 januari
Tvera	Tver
31. janvāris	31 januari
Tveras apgabals	Tver oblast
Protons	Proton
2. decembris	2 december
1. decembris	1 december
3. decembris	3 december
7. decembris	7 december
5. decembris	5 december
8. decembris	8 december
10. decembris	10 december
6. decembris	6 december
9. decembris	9 december
Pink Floyd	Pink Floyd
4. decembris	4 december
EADS	Airbus Group
1. februāris	1 februari
2. februāris	2 februari
Nātrija hlorīds	Natriumklorid
3. februāris	3 februari
Kurova	Kurów
4. februāris	4 februari
5. februāris	5 februari
6. februāris	6 februari
7. februāris	7 februari
8. februāris	8 februari
9. februāris	9 februari
10. februāris	10 februari
Ķīmija	Kemi
Nikijs Pedersens	Nicki Pedersen
Led Zeppelin	Led Zeppelin
14. februāris	14 februari
13. februāris	13 februari
15. februāris	15 februari
11. februāris	11 februari
12. februāris	12 februari
Smoļenska	Smolensk
Robins van Persijs	Robin van Persie
19. februāris	19 februari
17. februāris	17 februari
16. februāris	16 februari
18. februāris	18 februari
20. februāris	20 februari
Divpadsmit saniknotu vīru	12 edsvurna män
Analītiskā ķīmija	Analytisk kemi
Smoļenskas apgabals	Smolensk oblast
Neitrons	Neutron
21. februāris	21 februari
22. februāris	22 februari
23. februāris	23 februari
24. februāris	24 februari
25. februāris	25 februari
26. februāris	26 februari
27. gads	27
27. februāris	27 februari
28. februāris	28 februari
11. decembris	11 december
29. februāris	29 februari
12. decembris	12 december
C sharp	C-sharp
Sid Meier's Civilization IV	Civilization IV
13. decembris	13 december
14. decembris	14 december
15. decembris	15 december
Sid Meier's Civilization V	Civilization V
2. marts	2 mars
3. marts	3 mars
5. marts	5 mars
1. marts	1 mars
7. marts	7 mars
8. marts	8 mars
4. marts	4 mars
10. marts	10 mars
11. marts	11 mars
6. marts	6 mars
13. marts	13 mars
9. marts	9 mars
12. marts	12 mars
15. marts	15 mars
14. marts	14 mars
C++	C++
Sālsskābe	Saltsyra
16. decembris	16 december
17. decembris	17 december
Krisjānsanna	Kristiansand
16. marts	16 mars
17. marts	17 mars
18. marts	18 mars
Jaroslavļa	Jaroslavl
19. marts	19 mars
1989. gads	1989
1988. gads	1988
20. marts	20 mars
1987. gads	1987
1986. gads	1986
1985. gads	1985
1984. gads	1984
21. marts	21 mars
1983. gads	1983
22. marts	22 mars
1982. gads	1982
1981. gads	1981
18. decembris	18 december
1980. gads	1980
23. marts	23 mars
Jaroslavļas apgabals	Jaroslavl oblast
Mogadīšo	Mogadishu
19. decembris	19 december
24. marts	24 mars
25. marts	25 mars
20. decembris	20 december
26. marts	26 mars
27. marts	27 mars
28. marts	28 mars
29. marts	29 mars
30. marts	30 mars
31. marts	31 mars
Naso	Nassau, Bahamas
Fluorūdeņradis	Vätefluorid
Andromedas galaktika	Andromedagalaxen
Sana	Sanaa
1970. gads	1970
1971. gads	1971
1972. gads	1972
1973. gads	1973
1974. gads	1974
1975. gads	1975
1976. gads	1976
1977. gads	1977
1978. gads	1978
1979. gads	1979
1969. gads	1969
Trīsdesmitgadu karš	Trettioåriga kriget
Tarbozaurs	Tarbosaurus
Konrāds Adenauers	Konrad Adenauer
Datu saspiešana	Datakompression
Benedikts XVI	Benedictus XVI
15. aprīlis	15 april
13. aprīlis	13 april
12. aprīlis	12 april
14. aprīlis	14 april
11. aprīlis	11 april
10. aprīlis	10 april
8. aprīlis	8 april
9. aprīlis	9 april
7. aprīlis	7 april
6. aprīlis	6 april
5. aprīlis	5 april
4. aprīlis	4 april
3. aprīlis	3 april
1. aprīlis	1 april
2. aprīlis	2 april
Habla kosmiskais teleskops	Rymdteleskopet Hubble
Villijs Brants	Willy Brandt
Helmūts Šmits	Helmut Schmidt
Helmūts Kols	Helmut Kohl
16. aprīlis	16 april
17. aprīlis	17 april
18. aprīlis	18 april
19. aprīlis	19 april
20. aprīlis	20 april
21. aprīlis	21 april
22. aprīlis	22 april
23. aprīlis	23 april
24. aprīlis	24 april
Gerhards Šrēders	Gerhard Schröder
25. aprīlis	25 april
26. aprīlis	26 april
27. aprīlis	27 april
28. aprīlis	28 april
29. aprīlis	29 april
30. aprīlis	30 april
Dabiskais pavadonis	Måne
Joahims Gauks	Joachim Gauck
Mašīnmācīšanās	Maskininlärning
Kristians Vulfs	Christian Wulff
Horsts Kēlers	Horst Köhler
1. maijs	1 maj
2. maijs	2 maj
Kālija bromīds	Kaliumbromid
3. maijs	3 maj
4. maijs	4 maj
5. maijs	5 maj
6. maijs	6 maj
7. maijs	7 maj
8. maijs	8 maj
9. maijs	9 maj
10. maijs	10 maj
11. maijs	11 maj
12. maijs	12 maj
13. maijs	13 maj
14. maijs	14 maj
15. maijs	15 maj
Titāns (pavadonis)	Titan (måne)
Rihards fon Veiczekers	Richard von Weizsäcker
16. maijs	16 maj
17. maijs	17 maj
18. maijs	18 maj
19. maijs	19 maj
20. maijs	20 maj
21. maijs	21 maj
22. maijs	22 maj
23. maijs	23 maj
24. maijs	24 maj
25. maijs	25 maj
26. maijs	26 maj
27. maijs	27 maj
28. maijs	28 maj
29. maijs	29 maj
30. maijs	30 maj
31. maijs	31 maj
Kostroma	Kostroma
Kostromas apgabals	Kostroma oblast
Pols Makartnijs	Paul McCartney
Egons Krencs	Egon Krenz
21. decembris	21 december
Pijs XII	Pius XII
Ērihs Honekers	Erich Honecker
Romas @@@u0026Lazio"	SS Lazio
14. jūnijs	14 juni
15. jūnijs	15 juni
13. jūnijs	13 juni
10. jūnijs	10 juni
7. jūnijs	7 juni
11. jūnijs	11 juni
9. jūnijs	9 juni
12. jūnijs	12 juni
6. jūnijs	6 juni
8. jūnijs	8 juni
5. jūnijs	5 juni
3. jūnijs	3 juni
2. jūnijs	2 juni
1. jūnijs	1 juni
4. jūnijs	4 juni
Ivanova	Ivanovo
Ringo Stārs	Ringo Starr
Neapole	Neapel
22. decembris	22 december
SSC Napoli	SSC Napoli
Džordžs Harisons	George Harrison
1968. gads	1968
Frīdrihs Eberts	Friedrich Ebert
1967. gads	1967
1966. gads	1966
1965. gads	1965
1964. gads	1964
16. jūnijs	16 juni
Ivanovas apgabals	Ivanovo oblast
Džons Franklins	John Franklin
Palermo	Palermo
30. jūnijs	30 juni
Gausa izslēgšanas metode	Gausselimination
29. jūnijs	29 juni
28. jūnijs	28 juni
26. jūnijs	26 juni
25. jūnijs	25 juni
22. jūnijs	22 juni
27. jūnijs	27 juni
24. jūnijs	24 juni
20. jūnijs	20 juni
Pauls fon Hindenburgs	Paul von Hindenburg
23. jūnijs	23 juni
19. jūnijs	19 juni
18. jūnijs	18 juni
21. jūnijs	21 juni
17. jūnijs	17 juni
Čaks Noriss	Chuck Norris
U.S. Città di Palermo	US Città di Palermo
23. decembris	23 december
Vilhelms II Hohencollerns	Vilhelm II av Tyskland
Gomeļa	Homel
Brūss Viliss	Bruce Willis
Parma	Parma
Vladimira	Vladimir, Ryssland
Arnolds Švarcenegers	Arnold Schwarzenegger
15. jūlijs	15 juli
13. jūlijs	13 juli
12. jūlijs	12 juli
10. jūlijs	10 juli
9. jūlijs	9 juli
14. jūlijs	14 juli
8. jūlijs	8 juli
Parma FC	Parma FC
7. jūlijs	7 juli
6. jūlijs	6 juli
5. jūlijs	5 juli
2. jūlijs	2 juli
4. jūlijs	4 juli
3. jūlijs	3 juli
1. jūlijs	1 juli
11. jūlijs	11 juli
Vladimiras apgabals	Vladimir oblast
Peskāra	Pescara
24. decembris	24 december
Brēmerhāfene	Bremerhaven
Saša Greja	Sasha Grey
Watford F.C.	Watford FC
31. jūlijs	31 juli
30. jūlijs	30 juli
29. jūlijs	29 juli
28. jūlijs	28 juli
27. jūlijs	27 juli
25. jūlijs	25 juli
24. jūlijs	24 juli
23. jūlijs	23 juli
26. jūlijs	26 juli
22. jūlijs	22 juli
19. jūlijs	19 juli
21. jūlijs	21 juli
20. jūlijs	20 juli
17. jūlijs	17 juli
18. jūlijs	18 juli
16. jūlijs	16 juli
Futbols	Fotboll
Luijs de Finess	Louis de Funès
AS Roma	AS Roma
Minstere	Münster
X-faili. Slepenās lietas	Arkiv X
25. decembris	25 december
Rjazaņa	Rjazan
Augsburga	Augsburg
Sjēna	Siena
Rjazaņas apgabals	Rjazan oblast
Jaroslavs Hašeks	Jaroslav Hašek
1963. gads	1963
Lehs Kačiņskis	Lech Kaczyński
Menhengladbaha	Mönchengladbach
26. decembris	26 december
Holokausts	Förintelsen
1962. gads	1962
Gelzenkirhene	Gelsenkirchen
IPhone	Iphone
Torino F.C.	Torino FC
Tula	Tula
Braunšveiga	Braunschweig
14. augusts	14 augusti
15. augusts	15 augusti
13. augusts	13 augusti
12. augusts	12 augusti
11. augusts	11 augusti
10. augusts	10 augusti
8. augusts	8 augusti
7. augusts	7 augusti
9. augusts	9 augusti
5. augusts	5 augusti
4. augusts	4 augusti
2. augusts	2 augusti
3. augusts	3 augusti
6. augusts	6 augusti
1. augusts	1 augusti
Udīne	Udine
Džeronimo	Geronimo
Tulas apgabals	Tula oblast
Brāļi Grimmi	Bröderna Grimm
Hemnica	Chemnitz
IPad	Ipad
Udinese Calcio	Udinese Calcio
27. decembris	27 december
Brjanska	Brjansk
Krēfelde	Krefeld
Madride	Madrid
Eltons Džons	Elton John
Brjanskas apgabals	Brjansk oblast
Zemūdene	Ubåt
16. augusts	16 augusti
Coca-Cola	Coca-Cola
Halle	Halle an der Saale
29. augusts	29 augusti
28. augusts	28 augusti
30. augusts	30 augusti
25. augusts	25 augusti
26. augusts	26 augusti
23. augusts	23 augusti
27. augusts	27 augusti
21. augusts	21 augusti
20. augusts	20 augusti
24. augusts	24 augusti
18. augusts	18 augusti
17. augusts	17 augusti
22. augusts	22 augusti
19. augusts	19 augusti
31. augusts	31 augusti
Maikls Džeksons	Michael Jackson
28. decembris	28 december
Freiburga	Freiburg im Breisgau
Kaluga	Kaluga
Oberhauzene	Oberhausen
Gripa	Influensa
Bogota	Bogotá
Kalugas apgabals	Kaluga oblast
Lībeka	Lübeck
Brazilja	Brasília
Marihuāna	Cannabis
15. septembris	15 september
14. septembris	14 september
13. septembris	13 september
12. septembris	12 september
8. septembris	8 september
11. septembris	11 september
7. septembris	7 september
10. septembris	10 september
5. septembris	5 september
4. septembris	4 september
9. septembris	9 september
2. septembris	2 september
6. septembris	6 september
1. septembris	1 september
3. septembris	3 september
Rostoka	Rostock
29. decembris	29 december
Odekolons	Eau-de-cologne
Kasele	Kassel
Aleksandrs Lukašenko	Aleksandr Lukasjenko
Lima	Lima
Vējiem līdzi (filma)	Borta med vinden (film)
Ziemeļrietummēklenburgas apriņķis	Landkreis Nordwestmecklenburg
30. septembris	30 september
29. septembris	29 september
28. septembris	28 september
27. septembris	27 september
26. septembris	26 september
25. septembris	25 september
Santjago	Santiago de Chile
23. septembris	23 september
22. septembris	22 september
24. septembris	24 september
21. septembris	21 september
20. septembris	20 september
18. septembris	18 september
17. septembris	17 september
Baltkrievijas PSR	Vitryska SSR
19. septembris	19 september
16. septembris	16 september
Rostokas apriņķis	Landkreis Rostock
Kito	Quito
30. decembris	30 december
Mēklenburgiše Zēplates apriņķis	Landkreis Mecklenburgische Seenplatte
Ludvigslustes-Parhimas apriņķis	Landkreis Ludwigslust-Parchim
Sukre	Sucre
Antuāns de Sent-Ekziperī	Antoine de Saint-Exupéry
Priekšpomerānijas-Rīgenes apriņķis	Landkreis Vorpommern-Rügen
Ludvigshāfene	Ludwigshafen am Rhein
31. decembris	31 december
1. oktobris	1 oktober
Osnabrika	Osnabrück
Priekšpomerānijas-Greifsvaldes apriņķis	Landkreis Vorpommern-Greifswald
15. oktobris	15 oktober
12. oktobris	12 oktober
10. oktobris	10 oktober
14. oktobris	14 oktober
9. oktobris	9 oktober
8. oktobris	8 oktober
13. oktobris	13 oktober
7. oktobris	7 oktober
11. oktobris	11 oktober
6. oktobris	6 oktober
4. oktobris	4 oktober
5. oktobris	5 oktober
3. oktobris	3 oktober
2. oktobris	2 oktober
Asunsjona	Asunción
Kaza	Tamget
