ఆఫ్రికా	Afrika
పెనెలోప్ క్రజ్	Penélope Cruz
స్థూల ఆర్థిక శాస్త్రము	Makroekonomi
రసవాదం	Alkemi
దీపస్తంభం	Fyr
ది రేస్క్యూయర్స్	Bernard och Bianca
ఇత్తడి	Mässing
జ్యాక్ నికల్సన్	Jack Nicholson
విక్రయం	Marknadsföring
లోయ	Dal
జనాభా గణన	Folkräkning
సూక్ష్మజీవి	Mikroorganism
రేడియో స్టూడియో 54 నెట్వర్క్	Radio Studio 54 Network
స్నాయువు	Ligament
బాదం	Mandel
చతుర్వేదాలు	Veda
నోస్ట్రడామస్	Nostradamus
సౌర శక్తి	Solenergi
సిల్వెస్టర్ స్టాలోన్	Sylvester Stallone
పానీయం	Dryck
కంప్యూటర్ ప్రోగ్రామ్	Datorprogram
సముద్రతీరం	Strand
ఇటుక	Murtegel
ఆక్టోపస్	Åttaarmade bläckfiskar
లావా	Lava
తులాదండము	Hävstång
నియాండర్తల్	Neandertalmänniska
అంతరిక్ష నౌక	Rymdfarkost
కార్ల్ బెంజ్	Carl Benz
ఎన్నికలు	Val
మారథాన్	Maraton
గుణకారం	Multiplikation
ఆత్మరక్షణ	Självförsvar
ది ఫాక్స్ ఎండ్ ది హౌండ్	Micke och Molle: Vänner när det gäller
గుడ్ ఫ్రైడే	Långfredagen
న్యాయవాది	Advokat
కారాగారము	Anstalt (kriminalvård)
కణజాలము	Vävnad
ఇంప్రెషనిజం	Impressionism (måleri)
బఫెలో, న్యూయార్క్	Buffalo, New York
పర్వేజ్ ముషార్రఫ్	Pervez Musharraf
జూలియా రాబర్ట్స్	Julia Roberts
రాశి	Zodiaken
సుమో యోధులు	Sumobrottning
శిలాజము	Fossil
తీసివేత	Subtraktion
విత్తనము	Frö
పీత	Krabbor
శస్త్ర చికిత్స	Kirurgi
కత్తెర	Sax
ఎడ్వర్డ్ జెన్నర్	Edward Jenner
సహజ వాయువు	Naturgas
ఊర్ట్ మబ్బు	Oorts kometmoln
విషం	Gift
డోరిస్ లెస్సింగ్	Doris Lessing
అతిసారం	Diarré
అండమాన్ నికోబార్ దీవులు	Andamanerna och Nikobarerna
డంబో	Dumbo
వర్జీనియా వూల్ఫ్	Virginia Woolf
మూత్రం	Urin
ప్రార్థన	Bön
వాల్‌రస్	Valross
ఒరంగుటాన్	Orangutanger
హిజ్బుల్లాహ్	Hizbollah
నుదురు	Panna (anatomi)
రాం నారాయణ్	Ram Narayan
సవాయి	Syfilis
స్కిజోఫ్రీనియా	Schizofreni
మార్టిన్ స్కోర్సెస్	Martin Scorsese
హెరాక్లిటస్	Herakleitos
నిరుద్యోగం	Arbetslöshet
సోనీ	Sony
బిగ్ బెన్	Big Ben
నాటింగ్‌హామ్	Nottingham
ద్రవ్యవేగం	Rörelsemängd
జాన్‌ డాల్టన్	John Dalton
రాకెట్	Raket
నైట్ టెంప్లర్	Tempelherreorden
ఉపకళా కణజాలము	Epitel
బాబీ ఫిషర్	Bobby Fischer
పంపరపనస	Grapefrukt
సమగ్ర దృశ్యం	Panorama (fotografi)
అగ్ని రక్షణ	Brandskydd
చారు (సూప్)	Soppa
మైఖేల్ జెఫ్రీ జోర్డాన్	Michael Jordan
నిజామాబాదు మండలం	Nizamabad
మొలలు	Hemorrojder
శవ పరీక్ష	Obduktion
ది గుడ్, ది బాడ్ అండ్ ది అగ్లీ	Den gode, den onde, den fule
న్యాయస్థానము	Domstol
తంజావూరు	Thanjavur
వేరు	Rot
కేశ ఉసిరి	Krusbär
సీమ తంగేడు	Senna alata
స్టాన్ఫోర్డ్ విశ్వవిద్యాలయం	Stanford University
వింబుల్డన్ ఛాంపియన్‌షిప్స్	Wimbledonmästerskapen
ఫ్రాంక్ లాంపార్డ్	Frank Lampard
గ్రీన్ హౌస్ ప్రభావం	Växthuseffekten
ఆల్కేన్	Alkan
గొడుగు	Paraply
ధనియాలు	Koriander
రంజాన్	Ramadan
భారత జాతీయపతాకం	Indiens flagga
గిన్నీస్ ప్రపంచ రికార్డులు	Guinness Rekordbok
కంచర గాడిద	Mula
పరికల్పన	Hypotes
గ్రాము	Gram
వారం రోజుల పేర్లు	Veckodag
షహాద	Shahadah
అధిక రక్తపోటు	Hypertoni
పాల్ న్యూమాన్	Paul Newman
మన్మోహన్ సింగ్	Manmohan Singh
రోసా పార్క్స్	Rosa Parks
అంతర్జాతీయ అణు శక్తి మండలి	Internationella atomenergiorganet
భిల్వార జిల్లా	Bhilwara (distrikt)
తాహితీ	Tahiti
బార్మర్ జిల్లా	Barmer (distrikt)
ఖదీజా	Khadidja
షామానిజం	Schamanism
దుమ్ములగొండి	Hyenor
గోబీ ఎడారి	Gobiöknen
డెంజెల్ వాషింగ్టన్	Denzel Washington
పర్యాయపదం	Synonym
పిరుదు	Stjärt
బకింగ్ హామ్ పాలెస్	Buckingham Palace
కొడవలి	Skära
తాటాకు ఆదివారం	Palmsöndagen
పరిశోధన	Forskning
రైబోసోము	Ribosom
యూనిఫాం రిసోర్స్ లొకేటర్	Uniform Resource Locator
లోయ యొక్క పథం	Mirante do Vale
గూగుల్ ఎర్త్	Google Earth
పొద	Buske
అంతర్భేధం యొక్క విశ్లేషణము	Variansanalys
శంకువు	Kon
అంతర్జాతీయ మాతృభాషా దినోత్సవం	Internationella modersmålsdagen
యుఎస్‌బి	Universal Serial Bus
తెల్ల రక్తకణాలు	Vit blodkropp
తాలిబాన్	Taliban
షెఫీల్డ్	Sheffield
అనగ్జిమాండర్	Anaximander
దర్రాంగ్	Darrang
మల్ల యుద్ధం	Brottning
కాటి పెర్రీ	Katy Perry
ఇంధనం	Bränsle
సింధు లోయ నాగరికత	Induskulturen
కరీంగంజ్	Karimganj
విస్లావా సింబోర్స్‌కా	Wisława Szymborska
పసుపు	Gurkmeja
జేమ్స్ కామెరాన్	James Cameron
కైరా నైట్లీ	Keira Knightley
మోచేయి	Armbågsled
ఎంపీ౩	MP3
పాలస్తీనా	Palestinska myndigheten
గేదె	Vattenbuffel
లఖింపూర్	Lakhimpur
జీవావరణం	Biosfär
బోరోబుదూర్	Borobudur
ఇవాన్ తుర్గేనెవ్	Ivan Turgenjev
ప్రవక్త	Profet
గాలిపటం	Drake (leksak)
నికోలస్ కేజ్	Nicolas Cage
వాహనము	Fordon
శ్రీ కృష్ణుడు	Krishna
ఉత్పరివర్తనము	Mutation
మోక్షం	Nirvana
ఆగ్రా	Agra
గోడ	Mur
నూనె	Olja
ఋతుపవనాలు	Monsun
వాస్తుశిల్పి	Arkitekt
బేసిక్	BASIC
అలర్జీ	Allergi
పచ్చబొట్టు	Tatuering
స్పటికం	Kvarts
జెలగ	Iglar
సంక్షిప్త సందేశ సేవ	Short Message Service
ఎలక్ట్రికల్ ఇంజనీరింగ్	Elektroteknik
హీమోగ్లోబిన్	Hemoglobin
బ్యాంబి	Bambi (film)
అక్ష రాజ్యాలు	Axelmakterna
అనావృష్టి	Torka
హైన్రిచ్ హిమ్లెర్	Heinrich Himmler
నల్ల మిరియాలు	Pepparplanta
కెంపు	Rubin
వర్గం:వికీపీడియా ప్రశ్నలు	Wikipedia:Vanliga frågor
లైకెన్	Lav
మొసలి	Krokodiler
స్వర్గం గుహ	Thien Duong
పత్రహరితం	Klorofyll
భీమా	Försäkring
సంస్థ	Organisation
పోయేసి	Gräs
చార్లెస్, వేల్స్ యొక్క యువరాజు	Prins Charles, prins av Wales
విక్టోరియా జలపాతం	Victoriafallen
జింకో	Ginkgo
టైమ్ పత్రిక)	Time (tidskrift)
పవన విద్యుత్తు	Vindkraft
జానపద సంగీతం	Folkmusik
జలాలుద్దీన్ ముహమ్మద్ రూమి	Jalal al-din Rumi
హ్యారీ పోట్టర్ అండ్ ది ఫిలాసఫర్స్ స్టోన్	Harry Potter och de vises sten
కాకి	Corvus
సి.బి.ఎస్.	CBS
డిస్కవరీ ఛానల్	Discovery Channel
ఈసపు	Aisopos
చండీగఢ్	Chandigarh
ముత్యము	Pärla
ఆడ	Hona
శతపది	Enkelfotingar
మానవజాతి శాస్త్రం	Etnologi
ఫిరదౌసి	Ferdousi
ఆంగ్‌కోర్ వాట్	Angkor Wat
సహజ ఎంపిక	Naturligt urval
బావి	Vattenbrunn
జంతు ప్రదర్శనశాల	Djurpark
నైట్ విష్	Nightwish
సోంపు	Fänkål
కే2	K2
సాపేక్ష సిద్ధాంతం	Relativitetsteori
ఫ్రెంచ్ ఓపెన్	Franska öppna
పర్యావరణము	Miljö (omgivning)
హమ్మింగ్ పక్షి	Kolibrier
గుత్తాధిపత్యం	Monopol
కివి	Kivier
కొలెస్ట్రాల్	Kolesterol
బెర్ముడా ట్రయాంగిల్	Bermudatriangeln
ఆండ్రెస్ ఇనిఎస్తా	Andrés Iniesta
ఒయాసిస్సు	Oas
కనుబొమలు	Ögonbryn
టర్కీ (పక్షి)	Kalkoner
నాభి	Navel
అకశేరుకాలు	Ryggradslösa djur
పాస్‌పోర్ట్	Pass
ఎడీ మర్ఫీ	Eddie Murphy
జాక్ ది రిప్పర్	Jack Uppskäraren
బర్డ్ ఫ్లూ	Fågelinfluensa
కాంబ్రిటేసి	Tropikmandelväxter
రీస్ విథర్‌స్పూన్	Reese Witherspoon
క్రిస్ జెరిఖో	Chris Jericho
మగ	Hane
హల్క్ హొగన్	Hulk Hogan
బ్రాంప్టన్	Brampton
చంద్ర గ్రహణం	Månförmörkelse
మిషెల్ ఫూకొ	Michel Foucault
సల్మాన్ రష్దీ	Salman Rushdie
జిహాద్	Jihad
గ్నోమ్(GNOME)	GNOME
పురాణము	Legend
బ్లింగ్-బ్లింగ్	Bling-bling
వాలెంతినా తెరిష్కోవా	Valentina Teresjkova
సొరంగం	Tunnel
నెక్ టై	Slips
రసాయన బంధం	Kemisk bindning
విన్స్ మెక్‌మాన్‌	Vince McMahon
గోల్డెన్ గేట్ వంతెన	Golden Gate-bron
ఫాబేసి	Ärtväxter
ఒర్లాండో బ్లూమ్	Orlando Bloom
బల్లెము	Spjut
పియర్ సైమన్ లాప్లేస్	Pierre Simon de Laplace
ది గ్రేట్ ఖలీ	The Great Khali
గానుగ	Kvarn
త్రవ్వకాలు(గనుల)	Gruvdrift
మహమ్మారి	Epidemi
సెల్మా లాగర్‌లోఫ్	Selma Lagerlöf
దేవాలయం	Tempel
గ్నూ	GNU
విద్యాధర్ సూరజ్ ప్రసాద్ నైపాల్	V.S. Naipaul
ఉపవాసము	Fasta
ఇకైనోడెర్మేటా	Tagghudingar
నౌకాశ్రయం	Hamn
మల్బరీ	Mullbärssläktet
సుహార్తో	Suharto
సన్ డూంగ్ కేవ్	Son Dong
లిండ్సే లోహాన్	Lindsay Lohan
సుడోకు	Sudoku
బిందువు (జ్యామితి)	Punkt (geometri)
అలెక్స్ ఫెర్గూసన్	Alex Ferguson
ఎంట్రోపి	Entropi
లకుముకి పిట్ట	Alcedines
అనుకరణ	Simulering
యముడు	Yama
మదన గింజ	Lin (växt)
సిరిమాను చెట్టు	Anogeissus latifolia
సిమెంటు	Cement
పిస్టన్	Kolv (maskindel)
ది డోర్స్	The Doors
బ్రహ్మపుత్రా నది	Brahmaputra
స్వస్తిక్	Svastika
దెయ్యం	Spöke
విలియం వర్డ్స్ వర్త్	William Wordsworth
డెన్నిస్ రిచీ	Dennis Ritchie
మీకాయీల్	Mikael (ärkeängel)
యూకలిప్టస్	Eukalyptussläktet
